lga,name,postcode,assault_rate
COONAMBLE,GILGOOMA,2829,3966.6
COONAMBLE,GULARGAMBONE,2828,3966.6
COONAMBLE,GUNGALMAN,2829,3966.6
COONAMBLE,MACQUARIE MARSHES,2831,3966.6
COONAMBLE,MAGOMETON,2829,3966.6
COONAMBLE,MOUNT TENANDRA,2828,3966.6
COONAMBLE,NEBEA,2829,3966.6
COONAMBLE,PILLIGA,2388,3966.6
COONAMBLE,PINE GROVE,2829,3966.6
COONAMBLE,QUAMBONE,2831,3966.6
COONAMBLE,QUANDA,2828,3966.6
COONAMBLE,TERIDGERIE,2829,3966.6
COONAMBLE,TOOLOON,2829,3966.6
COONAMBLE,URAWILKIE,2829,3966.6
COONAMBLE,WARRUMBUNGLE,2828,3966.6
COONAMBLE,WINGADEE,2829,3966.6
COOTAMUNDRA-GUNDAGAI REGIONAL,ADJUNGBILLY,2727,685.4
COOTAMUNDRA-GUNDAGAI REGIONAL,BURRA CREEK,2722,685.4
COOTAMUNDRA-GUNDAGAI REGIONAL,COOLAC,2727,685.4
COOTAMUNDRA-GUNDAGAI REGIONAL,COOTAMUNDRA,2590,685.4
COOTAMUNDRA-GUNDAGAI REGIONAL,DARBALARA,2722,685.4
COOTAMUNDRA-GUNDAGAI REGIONAL,GOBARRALONG,2727,685.4
COOTAMUNDRA-GUNDAGAI REGIONAL,GUNDAGAI,2722,685.4
COOTAMUNDRA-GUNDAGAI REGIONAL,MILVALE,2594,685.4
COOTAMUNDRA-GUNDAGAI REGIONAL,MOUNT ADRAH,2729,685.4
COOTAMUNDRA-GUNDAGAI REGIONAL,MUNDARLO,2729,685.4
COOTAMUNDRA-GUNDAGAI REGIONAL,MUTTAMA,2722,685.4
COOTAMUNDRA-GUNDAGAI REGIONAL,NANGUS,2722,685.4
COOTAMUNDRA-GUNDAGAI REGIONAL,RENO,2722,685.4
COOTAMUNDRA-GUNDAGAI REGIONAL,SOUTH GUNDAGAI,2722,685.4
COOTAMUNDRA-GUNDAGAI REGIONAL,STOCKINBINGAL,2725,685.4
COOTAMUNDRA-GUNDAGAI REGIONAL,TUMBLONG,2729,685.4
COOTAMUNDRA-GUNDAGAI REGIONAL,WALLENDBEEN,2588,685.4
COWRA,BILLIMARI,2804,1200.7
COWRA,BUMBALDRY,2794,1200.7
COWRA,CANOWINDRA,2804,1200.7
COWRA,COWRA,2794,1200.7
COWRA,DARBYS FALLS,2793,1200.7
COWRA,GARLAND,2797,1200.7
COWRA,GODFREYS CREEK,2586,1200.7
COWRA,GOOLOOGONG,2805,1200.7
COWRA,KOORAWATHA,2807,1200.7
COWRA,LYNDHURST,2797,1200.7
COWRA,MANDURAMA,2792,1200.7
COWRA,NEVILLE,2799,1200.7
COWRA,ROSEBERG,2793,1200.7
COWRA,WATTAMONDARA,2794,1200.7
COWRA,WOODSTOCK,2793,1200.7
COWRA,WYANGALA,2808,1200.7
CUMBERLAND,AUBURN,2144,696.8
CUMBERLAND,BERALA,2141,696.8
CUMBERLAND,CHESTER HILL,2162,696.8
CUMBERLAND,FAIRFIELD,2165,696.8
CUMBERLAND,GIRRAWEEN,2145,696.8
CUMBERLAND,GRANVILLE,2142,696.8
CUMBERLAND,GREYSTANES,2145,696.8
CUMBERLAND,GUILDFORD,2161,696.8
CUMBERLAND,GUILDFORD WEST,2161,696.8
CUMBERLAND,HOLROYD,2142,696.8
CUMBERLAND,HOMEBUSH WEST,2140,696.8
CUMBERLAND,LIDCOMBE,2141,696.8
CUMBERLAND,MAYS HILL,2145,696.8
CUMBERLAND,MERRYLANDS,2160,696.8
CUMBERLAND,MERRYLANDS WEST,2160,696.8
CUMBERLAND,PARRAMATTA,2150,696.8
CUMBERLAND,PEMULWUY,2145,696.8
CUMBERLAND,PENDLE HILL,2145,696.8
CUMBERLAND,PROSPECT,2148,696.8
CUMBERLAND,REGENTS PARK,2143,696.8
CUMBERLAND,ROOKWOOD,2141,696.8
CUMBERLAND,SMITHFIELD,2164,696.8
CUMBERLAND,SOUTH GRANVILLE,2142,696.8
CUMBERLAND,SOUTH WENTWORTHVILLE,2145,696.8
CUMBERLAND,TOONGABBIE,2146,696.8
CUMBERLAND,WENTWORTHVILLE,2145,696.8
CUMBERLAND,WESTMEAD,2145,696.8
CUMBERLAND,WOODPARK,2164,696.8
CUMBERLAND,YENNORA,2161,696.8
DUBBO REGIONAL,APSLEY,2820,1975.1
DUBBO REGIONAL,ARTHURVILLE,2820,1975.1
DUBBO REGIONAL,BAKERS SWAMP,2820,1975.1
DUBBO REGIONAL,BALLIMORE,2830,1975.1
DUBBO REGIONAL,BENOLONG,2818,1975.1
DUBBO REGIONAL,BODANGORA,2820,1975.1
DUBBO REGIONAL,BOURNEWOOD,2868,1975.1
DUBBO REGIONAL,BROCKLEHURST,2830,1975.1
DUBBO REGIONAL,COMOBELLA,2820,1975.1
DUBBO REGIONAL,CUNDUMBUL,2866,1975.1
DUBBO REGIONAL,CURRA CREEK,2820,1975.1
DUBBO REGIONAL,DRIPSTONE,2820,1975.1
DUBBO REGIONAL,DUBBO,2830,1975.1
DUBBO REGIONAL,ELONG ELONG,2831,1975.1
DUBBO REGIONAL,EUCHAREENA,2866,1975.1
DUBBO REGIONAL,EUMUNGERIE,2822,1975.1
DUBBO REGIONAL,EURIMBLA,2867,1975.1
DUBBO REGIONAL,FARNHAM,2820,1975.1
DUBBO REGIONAL,GEURIE,2818,1975.1
DUBBO REGIONAL,GOLLAN,2820,1975.1
DUBBO REGIONAL,GOOLMA,2852,1975.1
DUBBO REGIONAL,GOONOO FOREST,2830,1975.1
DUBBO REGIONAL,HARGRAVES,2850,1975.1
DUBBO REGIONAL,KERRS CREEK,2800,1975.1
DUBBO REGIONAL,LAKE BURRENDONG,2820,1975.1
DUBBO REGIONAL,MARYVALE,2820,1975.1
DUBBO REGIONAL,MINORE,2830,1975.1
DUBBO REGIONAL,MOGRIGUY,2830,1975.1
DUBBO REGIONAL,MONTEFIORES,2820,1975.1
DUBBO REGIONAL,MOOKERAWA,2820,1975.1
DUBBO REGIONAL,MOUNT AQUILA,2820,1975.1
DUBBO REGIONAL,MOUNT ARTHUR,2820,1975.1
DUBBO REGIONAL,MUMBIL,2820,1975.1
DUBBO REGIONAL,NEUREA,2820,1975.1
DUBBO REGIONAL,NORTH YEOVAL,2868,1975.1
DUBBO REGIONAL,PONTO,2818,1975.1
DUBBO REGIONAL,RAWSONVILLE,2830,1975.1
DUBBO REGIONAL,SPICERS CREEK,2820,1975.1
DUBBO REGIONAL,STUART TOWN,2820,1975.1
DUBBO REGIONAL,SUNTOP,2820,1975.1
DUBBO REGIONAL,TERRABELLA,2818,1975.1
DUBBO REGIONAL,TERRAMUNGAMINE,2830,1975.1
DUBBO REGIONAL,TOONGI,2830,1975.1
DUBBO REGIONAL,TWELVE MILE,2850,1975.1
DUBBO REGIONAL,WALMER,2820,1975.1
DUBBO REGIONAL,WAMBANGALANG,2830,1975.1
DUBBO REGIONAL,WELLINGTON,2820,1975.1
DUBBO REGIONAL,WONGARBON,2831,1975.1
DUBBO REGIONAL,WUULUMAN,2820,1975.1
DUBBO REGIONAL,YARRABIN,2850,1975.1
DUBBO REGIONAL,YARRAGAL,2820,1975.1
DUNGOG,ALISON,2420,509.4
DUNGOG,ALLYNBROOK,2311,509.4
DUNGOG,BANDON GROVE,2420,509.4
DUNGOG,BENDOLBA,2420,509.4
DUNGOG,BINGLEBURRA,2311,509.4
DUNGOG,BROOKFIELD,2420,509.4
DUNGOG,CAMBRA,2420,509.4
DUNGOG,CARRABOLLA,2311,509.4
DUNGOG,CHICHESTER,2420,509.4
DUNGOG,CLARENCE TOWN,2321,509.4
DUNGOG,DUNGOG,2420,509.4
DUNGOG,DUNS CREEK,2321,509.4
DUNGOG,EAST GRESFORD,2311,509.4
DUNGOG,ECCLESTON,2311,509.4
DUNGOG,FISHERS HILL,2421,509.4
DUNGOG,FLAT TOPS,2420,509.4
DUNGOG,FOSTERTON,2420,509.4
DUNGOG,GLEN MARTIN,2321,509.4
DUNGOG,GLEN OAK,2320,509.4
DUNGOG,GLEN WILLIAM,2321,509.4
DUNGOG,GRESFORD,2311,509.4
DUNGOG,HALTON,2311,509.4
DUNGOG,HANLEYS CREEK,2420,509.4
DUNGOG,HILLDALE,2420,509.4
DUNGOG,LEWINSBROOK,2311,509.4
DUNGOG,LOSTOCK,2311,509.4
DUNGOG,MAIN CREEK,2420,509.4
DUNGOG,MARSHDALE,2420,509.4
DUNGOG,MARTINS CREEK,2420,509.4
DUNGOG,MOUNT RIVERS,2311,509.4
DUNGOG,MUNNI,2420,509.4
DUNGOG,PATERSON,2421,509.4
DUNGOG,SALISBURY,2420,509.4
DUNGOG,STROUD HILL,2420,509.4
DUNGOG,SUGARLOAF,2420,509.4
DUNGOG,SUMMER HILL,2421,509.4
DUNGOG,TABBIL CREEK,2420,509.4
DUNGOG,TOCAL,2421,509.4
DUNGOG,TORRYBURN,2421,509.4
DUNGOG,UNDERBANK,2420,509.4
DUNGOG,UPPER ALLYN,2311,509.4
DUNGOG,VACY,2421,509.4
DUNGOG,WALLARINGA,2420,509.4
DUNGOG,WALLAROBBA,2420,509.4
DUNGOG,WEBBERS CREEK,2421,509.4
DUNGOG,WIRRAGULLA,2420,509.4
EDWARD RIVER,BARRATTA,2710,1310
EDWARD RIVER,BIRGANBIGIL,2710,1310
EDWARD RIVER,BLIGHTY,2713,1310
EDWARD RIVER,BOOROORBAN,2710,1310
EDWARD RIVER,CONARGO,2710,1310
EDWARD RIVER,COREE,2710,1310
EDWARD RIVER,DENILIQUIN,2710,1310
EDWARD RIVER,FOUR CORNERS,2716,1310
EDWARD RIVER,HARTWOOD,2710,1310
EDWARD RIVER,LINDIFFERON,2710,1310
EDWARD RIVER,LOGIE BRAE,2713,1310
EDWARD RIVER,MABINS WELL,2716,1310
EDWARD RIVER,MAYRUNG,2710,1310
EDWARD RIVER,MOONBRIA,2710,1310
EDWARD RIVER,MORAGO,2710,1310
EDWARD RIVER,MOULAMEIN,2733,1310
EDWARD RIVER,MYRTLE PARK,2713,1310
EDWARD RIVER,PINE LODGE,2714,1310
EDWARD RIVER,PRETTY PINE,2710,1310
EDWARD RIVER,STEAM PLAINS,2710,1310
EDWARD RIVER,STUD PARK,2710,1310
EDWARD RIVER,TUPPAL,2714,1310
EDWARD RIVER,WANDOOK,2710,1310
EDWARD RIVER,WANGANELLA,2710,1310
EDWARD RIVER,WARRAGOON,2710,1310
EDWARD RIVER,WILLURAH,2710,1310
EUROBODALLA,AKOLELE,2546,1078.7
EUROBODALLA,BATEHAVEN,2536,1078.7
EUROBODALLA,BATEMANS BAY,2536,1078.7
EUROBODALLA,BELOWRA,2545,1078.7
EUROBODALLA,BENANDARAH,2536,1078.7
EUROBODALLA,BERGALIA,2537,1078.7
EUROBODALLA,BIMBIMBIE,2536,1078.7
EUROBODALLA,BINGIE,2537,1078.7
EUROBODALLA,BODALLA,2545,1078.7
EUROBODALLA,BROULEE,2537,1078.7
EUROBODALLA,BUCKENBOWRA,2536,1078.7
EUROBODALLA,CADGEE,2545,1078.7
EUROBODALLA,CATALINA,2536,1078.7
EUROBODALLA,CENTRAL TILBA,2546,1078.7
EUROBODALLA,COILA,2537,1078.7
EUROBODALLA,CONGO,2537,1078.7
EUROBODALLA,CORUNNA,2546,1078.7
EUROBODALLA,CURROWAN,2536,1078.7
EUROBODALLA,DALMENY,2546,1078.7
EUROBODALLA,DENHAMS BEACH,2536,1078.7
EUROBODALLA,DEUA,2537,1078.7
EUROBODALLA,DEUA RIVER VALLEY,2537,1078.7
EUROBODALLA,DIGNAMS CREEK,2546,1078.7
EUROBODALLA,EAST LYNNE,2536,1078.7
EUROBODALLA,EUROBODALLA,2545,1078.7
EUROBODALLA,GUERILLA BAY,2536,1078.7
EUROBODALLA,JEREMADRA,2536,1078.7
EUROBODALLA,KIANGA,2546,1078.7
EUROBODALLA,KIORA,2537,1078.7
EUROBODALLA,LILLI PILLI,2536,1078.7
EUROBODALLA,LONG BEACH,2536,1078.7
EUROBODALLA,MALONEYS BEACH,2536,1078.7
EUROBODALLA,MALUA BAY,2536,1078.7
EUROBODALLA,MERINGO,2537,1078.7
EUROBODALLA,MERRICUMBENE,2622,1078.7
EUROBODALLA,MOGENDOURA,2537,1078.7
EUROBODALLA,MOGO,2536,1078.7
EUROBODALLA,MORUYA,2537,1078.7
EUROBODALLA,MORUYA HEADS,2537,1078.7
EUROBODALLA,MOSSY POINT,2537,1078.7
EUROBODALLA,MURRENGENBURG,2622,1078.7
EUROBODALLA,MYSTERY BAY,2546,1078.7
EUROBODALLA,NAROOMA,2546,1078.7
EUROBODALLA,NELLIGEN,2536,1078.7
EUROBODALLA,NERINGLA,2622,1078.7
EUROBODALLA,NERRIGUNDAH,2545,1078.7
EUROBODALLA,NORTH BATEMANS BAY,2536,1078.7
EUROBODALLA,NORTH NAROOMA,2546,1078.7
EUROBODALLA,POTATO POINT,2545,1078.7
EUROBODALLA,ROSEDALE,2536,1078.7
EUROBODALLA,RUNNYFORD,2536,1078.7
EUROBODALLA,SOUTH DURRAS,2536,1078.7
EUROBODALLA,SUNSHINE BAY,2536,1078.7
EUROBODALLA,SURF BEACH,2536,1078.7
EUROBODALLA,SURFSIDE,2536,1078.7
EUROBODALLA,TILBA TILBA,2546,1078.7
EUROBODALLA,TINPOT,2546,1078.7
EUROBODALLA,TOMAKIN,2537,1078.7
EUROBODALLA,TURLINJAH,2537,1078.7
EUROBODALLA,TUROSS HEAD,2537,1078.7
EUROBODALLA,WAMBAN,2537,1078.7
EUROBODALLA,WOODLANDS,2536,1078.7
EUROBODALLA,YOWRIE,2550,1078.7
FAIRFIELD,ABBOTSBURY,2176,647.2
FAIRFIELD,BONNYRIGG,2177,647.2
FAIRFIELD,BONNYRIGG HEIGHTS,2177,647.2
FAIRFIELD,BOSSLEY PARK,2176,647.2
FAIRFIELD,CABRAMATTA,2166,647.2
FAIRFIELD,CABRAMATTA WEST,2166,647.2
FAIRFIELD,CANLEY HEIGHTS,2166,647.2
FAIRFIELD,CANLEY VALE,2166,647.2
FAIRFIELD,CARRAMAR,2163,647.2
FAIRFIELD,CECIL PARK,2178,647.2
FAIRFIELD,EDENSOR PARK,2176,647.2
FAIRFIELD,FAIRFIELD,2165,647.2
FAIRFIELD,FAIRFIELD EAST,2165,647.2
FAIRFIELD,FAIRFIELD HEIGHTS,2165,647.2
FAIRFIELD,FAIRFIELD WEST,2165,647.2
FAIRFIELD,GREENFIELD PARK,2176,647.2
FAIRFIELD,HORSLEY PARK,2175,647.2
FAIRFIELD,LANSVALE,2166,647.2
FAIRFIELD,MOUNT PRITCHARD,2170,647.2
FAIRFIELD,OLD GUILDFORD,2161,647.2
FAIRFIELD,PRAIRIEWOOD,2176,647.2
FAIRFIELD,SMITHFIELD,2164,647.2
FAIRFIELD,ST JOHNS PARK,2176,647.2
FAIRFIELD,VILLAWOOD,2163,647.2
FAIRFIELD,WAKELEY,2176,647.2
FAIRFIELD,WETHERILL PARK,2164,647.2
FAIRFIELD,YENNORA,2161,647.2
FEDERATION,BALLDALE,2646,643.2
FEDERATION,BOREE CREEK,2652,643.2
FEDERATION,BUNDURE,2700,643.2
FEDERATION,COLLENDINA,2646,643.2
FEDERATION,COREEN,2646,643.2
FEDERATION,COROWA,2646,643.2
FEDERATION,DAYSDALE,2646,643.2
FEDERATION,HOPEFIELD,2646,643.2
FEDERATION,HOWLONG,2643,643.2
FEDERATION,JERILDERIE,2716,643.2
FEDERATION,LOWESDALE,2646,643.2
FEDERATION,MORUNDAH,2700,643.2
FEDERATION,MULWALA,2647,643.2
FEDERATION,OAKLANDS,2646,643.2
FEDERATION,RAND,2642,643.2
FEDERATION,REDLANDS,2646,643.2
FEDERATION,RENNIE,2646,643.2
FEDERATION,RINGWOOD,2646,643.2
FEDERATION,SANGER,2646,643.2
FEDERATION,SAVERNAKE,2646,643.2
FEDERATION,URANA,2645,643.2
FORBES,BACK CREEK,2671,1807
FORBES,BEDGERABONG,2871,1807
FORBES,COOKAMIDGERA,2870,1807
FORBES,CORINELLA,2871,1807
FORBES,DAROOBALGIE,2870,1807
FORBES,DERRIWONG,2877,1807
FORBES,EUGOWRA,2806,1807
FORBES,FORBES,2871,1807
FORBES,GAREMA,2871,1807
FORBES,GUNNING GAP,2876,1807
FORBES,JEMALONG,2871,1807
FORBES,LAKE COWAL,2671,1807
FORBES,MANDAGERY,2870,1807
FORBES,MULGUTHRIE,2877,1807
FORBES,MULYANDRY,2871,1807
FORBES,OOMA,2871,1807
FORBES,OOTHA,2875,1807
FORBES,PAYTENS BRIDGE,2871,1807
FORBES,WARRADERRY,2810,1807
FORBES,WARROO,2871,1807
FORBES,WIRRINYA,2871,1807
FORBES,YARRABANDAI,2875,1807
GEORGES RIVER,ALLAWAH,2218,484.7
GEORGES RIVER,BEVERLEY PARK,2217,484.7
GEORGES RIVER,BEVERLY HILLS,2209,484.7
GEORGES RIVER,BLAKEHURST,2221,484.7
GEORGES RIVER,CARLTON,2218,484.7
GEORGES RIVER,CARSS PARK,2221,484.7
GEORGES RIVER,CONNELLS POINT,2221,484.7
GEORGES RIVER,HURSTVILLE,2220,484.7
GEORGES RIVER,HURSTVILLE GROVE,2220,484.7
GEORGES RIVER,KINGSGROVE,2208,484.7
GEORGES RIVER,KOGARAH,2217,484.7
GEORGES RIVER,KOGARAH BAY,2217,484.7
GEORGES RIVER,KYLE BAY,2221,484.7
GEORGES RIVER,LUGARNO,2210,484.7
GEORGES RIVER,MORTDALE,2223,484.7
GEORGES RIVER,NARWEE,2209,484.7
GEORGES RIVER,OATLEY,2223,484.7
GEORGES RIVER,OYSTER BAY,2225,484.7
GEORGES RIVER,PEAKHURST,2210,484.7
GEORGES RIVER,PEAKHURST HEIGHTS,2210,484.7
GEORGES RIVER,PENSHURST,2222,484.7
GEORGES RIVER,RAMSGATE,2217,484.7
GEORGES RIVER,RIVERWOOD,2210,484.7
GEORGES RIVER,SANS SOUCI,2219,484.7
GEORGES RIVER,SOUTH HURSTVILLE,2221,484.7
GILGANDRA,ARMATREE,2828,1840.1
GILGANDRA,BALLADORAN,2822,1840.1
GILGANDRA,BEARBONG,2827,1840.1
GILGANDRA,BIDDON,2827,1840.1
GILGANDRA,BREELONG,2827,1840.1
GILGANDRA,COLLIE,2827,1840.1
GILGANDRA,CURBAN,2827,1840.1
GILGANDRA,GILGANDRA,2827,1840.1
GILGANDRA,GULARGAMBONE,2828,1840.1
GILGANDRA,KICKABIL,2830,1840.1
GILGANDRA,MENDOORAN,2842,1840.1
GILGANDRA,MERRIGAL,2827,1840.1
GILGANDRA,MOUNT TENANDRA,2828,1840.1
GILGANDRA,TONDERBURINE,2817,1840.1
GILGANDRA,TOORAWEENAH,2817,1840.1
GILGANDRA,WARRUMBUNGLE,2828,1840.1
GLEN INNES SEVERN,BALD NOB,2370,1476.7
GLEN INNES SEVERN,BEN LOMOND,2365,1476.7
GLEN INNES SEVERN,CAPOOMPETA,2371,1476.7
GLEN INNES SEVERN,COOMBADJHA,2460,1476.7
GLEN INNES SEVERN,DEEPWATER,2371,1476.7
GLEN INNES SEVERN,DIEHARD,2370,1476.7
GLEN INNES SEVERN,DUNDEE,2370,1476.7
GLEN INNES SEVERN,EMMAVILLE,2371,1476.7
GLEN INNES SEVERN,FURRACABAD,2370,1476.7
GLEN INNES SEVERN,GIBRALTAR RANGE,2370,1476.7
GLEN INNES SEVERN,GLEN ELGIN,2370,1476.7
GLEN INNES SEVERN,GLEN INNES,2370,1476.7
GLEN INNES SEVERN,GLEN NEVIS,2365,1476.7
GLEN INNES SEVERN,GLENCOE,2365,1476.7
GLEN INNES SEVERN,KINGSGATE,2370,1476.7
GLEN INNES SEVERN,KOOKABOOKRA,2370,1476.7
GLEN INNES SEVERN,LAMBS VALLEY,2370,1476.7
GLEN INNES SEVERN,MATHESON,2370,1476.7
GLEN INNES SEVERN,MAYBOLE,2365,1476.7
GLEN INNES SEVERN,MOGGS SWAMP,2370,1476.7
GLEN INNES SEVERN,MOOGEM,2370,1476.7
GLEN INNES SEVERN,MORVEN,2370,1476.7
GLEN INNES SEVERN,MOUNT MITCHELL,2365,1476.7
GLEN INNES SEVERN,NEWTON BOYD,2370,1476.7
GLEN INNES SEVERN,PINKETT,2370,1476.7
GLEN INNES SEVERN,RANGERS VALLEY,2370,1476.7
GLEN INNES SEVERN,RED RANGE,2370,1476.7
GLEN INNES SEVERN,REDDESTONE,2370,1476.7
GLEN INNES SEVERN,SHANNON VALE,2370,1476.7
GLEN INNES SEVERN,STANNUM,2371,1476.7
GLEN INNES SEVERN,STONEHENGE,2370,1476.7
GLEN INNES SEVERN,TORRINGTON,2371,1476.7
GLEN INNES SEVERN,WELLINGROVE,2370,1476.7
GLEN INNES SEVERN,WELLINGTON VALE,2371,1476.7
GLEN INNES SEVERN,YARROWFORD,2370,1476.7
GOULBURN MULWAREE,BAW BAW,2580,896.2
GOULBURN MULWAREE,BOXERS CREEK,2580,896.2
GOULBURN MULWAREE,BRAYTON,2579,896.2
GOULBURN MULWAREE,BREADALBANE,2581,896.2
GOULBURN MULWAREE,BRISBANE GROVE,2580,896.2
GOULBURN MULWAREE,BUNGONIA,2580,896.2
GOULBURN MULWAREE,CARRICK,2580,896.2
GOULBURN MULWAREE,CURRAWANG,2580,896.2
GOULBURN MULWAREE,GOULBURN,2580,896.2
GOULBURN MULWAREE,GREENWICH PARK,2580,896.2
GOULBURN MULWAREE,GUNDARY,2580,896.2
GOULBURN MULWAREE,KINGSDALE,2580,896.2
GOULBURN MULWAREE,LAKE BATHURST,2580,896.2
GOULBURN MULWAREE,LOWER BORO,2580,896.2
GOULBURN MULWAREE,MARULAN,2579,896.2
GOULBURN MULWAREE,MIDDLE ARM,2580,896.2
GOULBURN MULWAREE,MUMMEL,2580,896.2
GOULBURN MULWAREE,OALLEN,2622,896.2
GOULBURN MULWAREE,PARKESBOURNE,2580,896.2
GOULBURN MULWAREE,POMEROY,2580,896.2
GOULBURN MULWAREE,QUIALIGO,2580,896.2
GOULBURN MULWAREE,RUN-O-WATERS,2580,896.2
GOULBURN MULWAREE,TALLONG,2579,896.2
GOULBURN MULWAREE,TARAGO,2580,896.2
GOULBURN MULWAREE,TARLO,2580,896.2
GOULBURN MULWAREE,TIRRANNAVILLE,2580,896.2
GOULBURN MULWAREE,TOWRANG,2580,896.2
GOULBURN MULWAREE,WAYO,2580,896.2
GOULBURN MULWAREE,WINDELLAMA,2580,896.2
GOULBURN MULWAREE,WOLLOGORANG,2581,896.2
GOULBURN MULWAREE,WOODHOUSELEE,2580,896.2
GOULBURN MULWAREE,YARRA,2580,896.2
GREATER HUME SHIRE,ALMA PARK,2659,427.4
GREATER HUME SHIRE,BALLDALE,2646,427.4
GREATER HUME SHIRE,BOWNA,2644,427.4
GREATER HUME SHIRE,BROCKLESBY,2642,427.4
GREATER HUME SHIRE,BUNGOWANNAH,2640,427.4
GREATER HUME SHIRE,BURRUMBUTTOCK,2642,427.4
GREATER HUME SHIRE,CARABOST,2650,427.4
GREATER HUME SHIRE,COOKARDINIA,2650,427.4
GREATER HUME SHIRE,COPPABELLA,2644,427.4
GREATER HUME SHIRE,CULCAIRN,2660,427.4
GREATER HUME SHIRE,GEROGERY,2642,427.4
GREATER HUME SHIRE,GLENELLEN,2642,427.4
GREATER HUME SHIRE,GOOMBARGANA,2646,427.4
GREATER HUME SHIRE,HENTY,2658,427.4
GREATER HUME SHIRE,HOLBROOK,2644,427.4
GREATER HUME SHIRE,HUMULA,2652,427.4
GREATER HUME SHIRE,JINDERA,2642,427.4
GREATER HUME SHIRE,JINGELLIC,2642,427.4
GREATER HUME SHIRE,LANKEYS CREEK,2644,427.4
GREATER HUME SHIRE,LITTLE BILLABONG,2644,427.4
GREATER HUME SHIRE,MOORWATHA,2640,427.4
GREATER HUME SHIRE,MORVEN,2660,427.4
GREATER HUME SHIRE,MOUNTAIN CREEK,2644,427.4
GREATER HUME SHIRE,MULLENGANDRA,2644,427.4
GREATER HUME SHIRE,RAND,2642,427.4
GREATER HUME SHIRE,ROSEWOOD,2652,427.4
GREATER HUME SHIRE,TABLE TOP,2640,427.4
GREATER HUME SHIRE,TALMALMO,2640,427.4
GREATER HUME SHIRE,WALBUNDRIE,2642,427.4
GREATER HUME SHIRE,WALLA WALLA,2659,427.4
GREATER HUME SHIRE,WANTAGONG,2644,427.4
GREATER HUME SHIRE,WOOMARGAMA,2644,427.4
GREATER HUME SHIRE,WYMAH,2640,427.4
GREATER HUME SHIRE,YARARA,2644,427.4
GRIFFITH,BEELBANGERA,2680,1169.1
GRIFFITH,BENEREMBAH,2680,1169.1
GRIFFITH,BILBUL,2680,1169.1
GRIFFITH,GRIFFITH,2680,1169.1
GRIFFITH,HANWOOD,2680,1169.1
GRIFFITH,KOOBA,2680,1169.1
GRIFFITH,LAKE WYANGAN,2680,1169.1
GRIFFITH,MYALL PARK,2681,1169.1
GRIFFITH,NERICON,2680,1169.1
GRIFFITH,TABBITA,2652,1169.1
GRIFFITH,THARBOGANG,2680,1169.1
GRIFFITH,WARBURN,2680,1169.1
GRIFFITH,WARRAWIDGEE,2680,1169.1
GRIFFITH,WHITTON,2705,1169.1
GRIFFITH,WIDGELLI,2680,1169.1
GRIFFITH,WILLBRIGGIE,2680,1169.1
GRIFFITH,YENDA,2681,1169.1
GRIFFITH,YOOGALI,2680,1169.1
GUNNEDAH,BLUE VALE,2380,1498.3
GUNNEDAH,BOGGABRI,2382,1498.3
GUNNEDAH,BREEZA,2381,1498.3
GUNNEDAH,CAROONA,2343,1498.3
GUNNEDAH,CARROLL,2340,1498.3
GUNNEDAH,CURLEWIS,2381,1498.3
GUNNEDAH,EMERALD HILL,2380,1498.3
GUNNEDAH,GHOOLENDAADI,2380,1498.3
GUNNEDAH,GOOLHI,2379,1498.3
GUNNEDAH,GUNNEDAH,2380,1498.3
GUNNEDAH,KEEPIT,2340,1498.3
GUNNEDAH,KELVIN,2380,1498.3
GUNNEDAH,MARYS MOUNT,2380,1498.3
GUNNEDAH,MILROY,2380,1498.3
GUNNEDAH,MULLALEY,2379,1498.3
GUNNEDAH,ORANGE GROVE,2380,1498.3
GUNNEDAH,PIALLAWAY,2342,1498.3
GUNNEDAH,PREMER,2381,1498.3
GUNNEDAH,RANGARI,2380,1498.3
GUNNEDAH,SPRING RIDGE,2343,1498.3
GUNNEDAH,TAMBAR SPRINGS,2381,1498.3
GUNNEDAH,THE PILLIGA,2388,1498.3
GUNNEDAH,WEAN,2382,1498.3
GUNNEDAH,WERRIS CREEK,2341,1498.3
GUNNEDAH,WILLALA,2382,1498.3
GWYDIR,BACK CREEK,2390,579.1
GWYDIR,BALFOURS PEAK,2403,579.1
GWYDIR,BANGHEET,2404,579.1
GWYDIR,BARRABA,2347,579.1
GWYDIR,BINGARA,2404,579.1
GWYDIR,BINIGUY,2399,579.1
GWYDIR,BLUE NOBBY,2408,579.1
GWYDIR,BOGGABILLA,2409,579.1
GWYDIR,BOONAL,2409,579.1
GWYDIR,BUNDARRA,2359,579.1
GWYDIR,COBBADAH,2347,579.1
GWYDIR,COOLATAI,2402,579.1
GWYDIR,COPETON,2360,579.1
GWYDIR,CROOBLE,2400,579.1
GWYDIR,CROPPA CREEK,2411,579.1
GWYDIR,DELUNGRA,2403,579.1
GWYDIR,DINOGA,2404,579.1
GWYDIR,ELCOMBE,2404,579.1
GWYDIR,GINEROI,2404,579.1
GWYDIR,GRAMAN,2360,579.1
GWYDIR,GRAVESEND,2401,579.1
GWYDIR,GULF CREEK,2347,579.1
GWYDIR,GUM FLAT,2360,579.1
GWYDIR,GUNDAMULDA,2347,579.1
GWYDIR,IRONBARK,2347,579.1
GWYDIR,KEERA,2404,579.1
